,PC 1,PC 2,Class
5050,2.3379745,-60.240955,All candidates
5051,20.5599,40.161743,All candidates
5052,-1.5522963,44.119476,All candidates
5053,34.292885,-30.589396,All candidates
5054,-51.022747,38.108124,All candidates
5055,-13.955962,-31.204395,All candidates
5056,65.215744,-0.24811327,All candidates
5057,-60.215748,-20.863386,All candidates
5058,-6.8311768,-22.835949,All candidates
5059,26.437117,19.582088,All candidates
5060,33.899864,1.4891995,All candidates
5061,23.335669,33.315353,All candidates
5062,-34.172024,40.62617,All candidates
5063,-3.7029788,-66.4609,All candidates
5064,-20.172314,15.166705,All candidates
5065,47.640068,-3.9890046,All candidates
5066,40.551064,-38.484844,All candidates
5067,12.394814,27.917276,All candidates
5068,12.394908,27.916983,All candidates
5069,-22.75286,10.39393,All candidates
5070,-17.33547,73.032196,All candidates
5071,-15.001621,21.553135,All candidates
5072,-35.75542,20.829882,All candidates
5073,-7.9757347,-23.23441,All candidates
5074,5.718855,45.665066,All candidates
5075,-29.50834,61.378246,All candidates
5076,-78.72599,5.574396,All candidates
5077,-18.108986,73.114136,All candidates
5078,1.5842013,18.448784,All candidates
5079,-41.859535,15.666783,All candidates
5080,7.4597993,34.756893,All candidates
5081,70.40316,-1.4440104,All candidates
5082,-43.732952,20.465277,All candidates
5083,44.04419,-25.736952,All candidates
5084,-36.699703,-7.4334817,All candidates
5085,-36.69957,-7.4332557,All candidates
5086,7.439155,8.075261,All candidates
5087,70.690605,-0.59551173,All candidates
5088,-18.691933,16.757812,All candidates
5089,30.617954,-21.93312,All candidates
5090,29.466648,-50.979805,All candidates
5091,0.8060576,-63.493015,All candidates
5092,-15.492276,11.509261,All candidates
5093,-1.158561,-66.284615,All candidates
5094,-6.211812,-64.17958,All candidates
5095,14.402976,27.62311,All candidates
5096,20.304447,25.301926,All candidates
5097,-11.865459,50.815254,All candidates
5098,-2.4136868,-65.31497,All candidates
5099,-33.039085,-9.444777,All candidates
5100,0.79137963,-39.354507,All candidates
5101,-16.968964,61.40596,All candidates
5102,46.55131,24.842978,All candidates
5103,22.018656,27.470476,All candidates
5104,-16.479097,24.523947,All candidates
5105,2.20659,-56.786064,All candidates
5106,-3.9923158,-30.026186,All candidates
5107,-18.38394,20.038658,All candidates
5108,4.36366,-15.394731,All candidates
5109,42.060963,21.996609,All candidates
5110,-15.361748,12.178949,All candidates
5111,-39.908123,-36.20152,All candidates
5112,-21.090061,-47.12515,All candidates
5113,-10.033847,-41.825657,All candidates
5114,30.561285,23.129978,All candidates
5115,31.507975,-31.236002,All candidates
5116,-22.40972,2.631713,All candidates
5117,58.677204,-23.502665,All candidates
5118,24.675833,-49.47499,All candidates
5119,0.6116157,43.826817,All candidates
5120,3.5877728,17.588785,All candidates
5121,34.60682,-21.225653,All candidates
5122,0.01635372,27.010637,All candidates
5123,70.89663,0.3729971,All candidates
5124,6.180225,17.483452,All candidates
5125,25.111654,42.44155,All candidates
5126,9.866125,35.12435,All candidates
5127,29.619923,-34.833157,All candidates
5128,4.488788,9.100207,All candidates
5129,13.853656,48.454704,All candidates
5130,-74.48235,9.122376,All candidates
5131,67.67495,11.034954,All candidates
5132,-34.37699,-35.35233,All candidates
5133,-3.1960878,-29.549137,All candidates
5134,32.1517,12.941259,All candidates
5135,20.531591,9.891689,All candidates
5136,-35.848495,0.5271053,All candidates
5137,5.175241,12.560602,All candidates
5138,5.1752677,12.560606,All candidates
5139,-19.646,-3.6957214,All candidates
5140,-36.39595,15.556909,All candidates
5141,70.27136,0.36395222,All candidates
5142,-36.785828,-7.611638,All candidates
5143,-36.785294,-7.612212,All candidates
5144,24.341581,36.23712,All candidates
5145,45.75276,-5.406178,All candidates
5146,30.754753,-51.735016,All candidates
5147,-21.558447,18.236778,All candidates
5148,9.003525,-3.6767836,All candidates
5149,25.620752,39.095196,All candidates
5150,-38.715652,-9.356878,All candidates
5151,-38.474827,-9.14442,All candidates
5152,2.7042427,-33.685307,All candidates
5153,32.810238,-34.475193,All candidates
5154,-38.88419,15.145724,All candidates
5155,33.649536,33.768665,All candidates
5156,17.50725,36.756504,All candidates
5157,-13.591405,-29.28265,All candidates
5158,-28.758434,17.075182,All candidates
5159,60.756306,3.1369843,All candidates
5160,11.235813,4.304643,All candidates
5161,-5.7826195,28.736275,All candidates
5162,-8.146255,-25.668299,All candidates
5163,55.794376,-23.987484,All candidates
5164,-67.45119,-20.340528,All candidates
5165,-3.5943322,-31.04771,All candidates
5166,-15.708148,30.172478,All candidates
5167,44.806374,-2.4752865,All candidates
5168,2.4310977,37.12377,All candidates
5169,1.5967453,9.055214,All candidates
5170,0.99687123,37.774906,All candidates
5171,-5.626077,-59.15877,All candidates
5172,24.13052,-25.301968,All candidates
5173,24.130415,-25.302084,All candidates
5174,-19.852491,-31.481743,All candidates
5175,-40.67884,-34.919365,All candidates
5176,-1.6995801,18.050497,All candidates
5177,5.458045,-30.60822,All candidates
5178,-33.9564,12.768885,All candidates
5179,43.220333,-2.9316463,All candidates
5180,-20.703754,30.89208,All candidates
5181,20.396942,2.5427985,All candidates
5182,-42.170845,21.878145,All candidates
5183,15.202963,27.28652,All candidates
5184,15.203213,27.286442,All candidates
5185,37.999855,-43.46116,All candidates
5186,-76.06936,1.2474563,All candidates
5187,11.836992,-47.16328,All candidates
5188,-33.256153,-9.433088,All candidates
5189,13.066841,8.633253,All candidates
5190,-31.134195,61.052757,All candidates
5191,62.32318,-12.094296,All candidates
5192,23.979568,41.42011,All candidates
5193,-17.40304,20.018215,All candidates
5194,37.36789,25.348803,All candidates
5195,14.071922,77.97268,All candidates
5196,8.461649,41.58389,All candidates
5197,-27.90582,27.225063,All candidates
5198,24.765661,33.900494,All candidates
5199,62.330654,-12.090205,All candidates
5200,12.722034,24.405973,All candidates
5201,-34.057896,22.887959,All candidates
5202,26.621702,-35.40173,All candidates
5203,9.348542,36.760685,All candidates
5204,45.00925,-2.9156992,All candidates
5205,-17.90471,-3.7333233,All candidates
5206,-10.302581,-8.639781,All candidates
5207,-3.3065403,-29.552763,All candidates
5208,-32.676624,18.19129,All candidates
5209,-27.85895,0.029768813,All candidates
5210,48.348976,-4.7492347,All candidates
5211,-20.340805,15.32897,All candidates
5212,45.056377,-39.876057,All candidates
5213,-76.037056,9.38108,All candidates
5214,-36.995483,-9.059306,All candidates
5215,2.03405,18.562138,All candidates
5216,-35.45949,15.932443,All candidates
5217,-35.459682,15.932565,All candidates
5218,4.9601445,46.476307,All candidates
5219,14.783117,1.5632794,All candidates
5220,-12.166965,18.95079,All candidates
5221,-11.016773,-18.51364,All candidates
5222,-4.086349,-17.467644,All candidates
5223,-42.586166,17.150675,All candidates
5224,16.788536,-21.386272,All candidates
5225,3.510401,17.781713,All candidates
5226,-59.456474,-21.802565,All candidates
5227,18.950312,-42.127018,All candidates
5228,-7.192793,-22.842262,All candidates
5229,-49.056293,9.815345,All candidates
5230,5.1513443,8.975328,All candidates
5231,2.9362772,40.823334,All candidates
5232,-58.74291,-21.880682,All candidates
5233,0.21282837,-63.7719,All candidates
5234,0.21217652,-63.77195,All candidates
5235,31.995602,-22.872587,All candidates
5236,-3.5560389,-66.41676,All candidates
5237,-12.696426,-14.2062645,All candidates
5238,-20.063255,30.885544,All candidates
5239,13.468648,76.45539,All candidates
5240,-6.992768,-0.13606703,All candidates
5241,28.7495,-5.4683013,All candidates
5242,46.723835,21.832567,All candidates
5243,-36.048706,36.845387,All candidates
5244,4.595036,-14.216361,All candidates
5245,24.64841,30.301567,All candidates
5246,24.648373,30.301584,All candidates
5247,30.187477,16.40093,All candidates
5248,21.742937,0.5481162,All candidates
5249,9.698345,50.023117,All candidates
5250,9.698399,50.02309,All candidates
5251,-17.713612,26.311771,All candidates
5252,-30.42754,11.919456,All candidates
5253,-20.225788,15.450911,All candidates
5254,-9.471658,38.232437,All candidates
5255,-70.36493,-18.11414,All candidates
5256,-10.678834,10.773671,All candidates
5257,-34.92532,20.166542,All candidates
5258,46.874523,1.8988813,All candidates
5259,-5.993542,-19.443699,All candidates
5260,-21.024532,29.837358,All candidates
5261,66.79937,2.3361177,All candidates
5262,-16.782492,9.453313,All candidates
5263,35.67927,24.482782,All candidates
5264,18.766224,-32.243942,All candidates
5265,-8.228125,25.011906,All candidates
5266,-10.476692,-22.593168,All candidates
5267,25.833738,-52.616497,All candidates
5268,-9.4762745,38.244255,All candidates
5269,-37.24986,-8.573117,All candidates
5270,30.172083,-20.137869,All candidates
5271,16.797907,10.861003,All candidates
5272,20.301426,-35.364132,All candidates
5273,-7.751558,3.9172359,All candidates
5274,2.947104,37.126263,All candidates
5275,2.828497,37.132786,All candidates
5276,4.2704816,-31.58875,All candidates
5277,41.98022,-39.22637,All candidates
5278,14.8383665,9.009244,All candidates
5279,-36.510162,-1.7255226,All candidates
5280,-36.510178,-1.7255838,All candidates
5281,-36.51018,-1.7254641,All candidates
5282,34.085762,2.926295,All candidates
5283,-73.51564,11.856672,All candidates
5284,0.5281063,21.518818,All candidates
5285,-27.823776,27.214777,All candidates
5286,-25.02959,-30.333776,All candidates
5287,29.368412,-52.290207,All candidates
5288,6.346078,4.2038207,All candidates
5289,-38.46537,-9.062621,All candidates
5290,-37.31689,-5.834039,All candidates
5291,-8.828128,-2.470082,All candidates
5292,-22.298176,25.552816,All candidates
5293,-33.023834,15.692885,All candidates
5294,60.85131,4.940419,All candidates
5295,8.525953,-4.5129695,All candidates
5296,-28.824522,19.96088,All candidates
5297,-22.985647,37.683674,All candidates
5298,-37.87869,-36.33074,All candidates
5299,24.130981,-53.00368,All candidates
5300,-5.8170605,-12.489314,All candidates
5301,-33.235115,-6.986298,All candidates
5302,27.74206,35.69002,All candidates
5303,5.4321165,8.227118,All candidates
5304,-8.936812,22.246895,All candidates
5305,-40.30408,13.406889,All candidates
5306,-2.5118186,-29.663738,All candidates
5307,23.72076,42.00042,All candidates
5308,-39.534107,-36.22079,All candidates
5309,-14.914785,-1.7183574,All candidates
5310,-30.161926,10.54525,All candidates
5311,14.443638,28.911163,All candidates
5312,14.443932,28.911118,All candidates
5313,36.56359,25.891594,All candidates
5314,-1.9845419,41.100708,All candidates
5315,19.053055,17.018446,All candidates
5316,-37.41455,17.77468,All candidates
5317,9.151372,36.559093,All candidates
5318,-74.28106,9.010238,All candidates
5319,47.37587,24.112782,All candidates
5320,45.824303,0.6556002,All candidates
5321,-25.130064,-30.323183,All candidates
5322,-4.4827194,41.14072,All candidates
5323,-29.476269,11.603512,All candidates
5324,21.522047,7.1542344,All candidates
5325,28.20201,-49.24739,All candidates
5326,-36.983795,15.767751,All candidates
5327,3.4842906,-33.36679,All candidates
5328,-21.103334,-47.18052,All candidates
5329,-21.103313,-47.180576,All candidates
5330,-80.602104,4.024527,All candidates
5331,-24.016703,-15.870437,All candidates
5332,62.987625,-8.847405,All candidates
5333,-28.158035,17.626087,All candidates
5334,-40.084263,-4.0442185,All candidates
5335,-14.803774,21.324583,All candidates
5336,-38.629025,36.577152,All candidates
5337,-21.512533,-45.295013,All candidates
5338,-21.51256,-45.295044,All candidates
5339,24.361658,9.8394785,All candidates
5340,28.912956,20.126446,All candidates
5341,17.871344,-34.693455,All candidates
5342,-26.798405,30.684174,All candidates
5343,31.785894,12.787216,All candidates
5344,2.2921364,26.45995,All candidates
5345,-0.95978606,-2.0298898,All candidates
5346,7.434341,9.868995,All candidates
5347,3.3940306,80.89812,All candidates
5348,-20.848433,23.999718,All candidates
5349,-38.038704,-35.539448,All candidates
5350,-41.47208,16.364069,All candidates
5351,-37.88802,-8.881825,All candidates
5352,42.07806,31.12152,All candidates
5353,-7.285971,43.57921,All candidates
5354,-35.333584,-34.86345,All candidates
5355,-23.10818,-11.693028,All candidates
5356,-32.881824,23.026709,All candidates
5357,-19.760155,15.813803,All candidates
5358,-3.2742677,-21.43684,All candidates
5359,-9.861924,34.592327,All candidates
5360,8.33966,34.920536,All candidates
5361,20.309103,9.905522,All candidates
5362,-42.528973,17.168398,All candidates
5363,4.82835,-16.847654,All candidates
5364,4.127915,11.190194,All candidates
5365,13.252076,8.233739,All candidates
5366,-43.550137,20.53183,All candidates
5367,-19.893877,-32.0652,All candidates
5368,3.8336344,12.697903,All candidates
5369,26.026783,31.391582,All candidates
5370,26.027029,31.391508,All candidates
5371,-79.11557,4.190516,All candidates
5372,7.345565,43.340294,All candidates
5373,7.345546,43.34043,All candidates
5374,14.3696165,4.3019648,All candidates
5375,1.8560947,38.621433,All candidates
5376,37.96264,-22.528826,All candidates
5377,41.321083,-52.648403,All candidates
5378,22.034544,36.226574,All candidates
5379,-20.28885,16.131907,All candidates
5380,32.99725,33.340576,All candidates
5381,30.004583,-34.42599,All candidates
5382,36.16026,-23.276846,All candidates
5383,-24.633839,-47.259186,All candidates
5384,-24.633806,-47.258812,All candidates
5385,7.420759,10.928558,All candidates
5386,27.517889,0.11710563,All candidates
5387,43.28661,19.679472,All candidates
5388,14.831624,6.2510595,All candidates
5389,-17.974537,-25.314344,All candidates
5390,5.4396634,8.151731,All candidates
5391,6.7463017,-13.251491,All candidates
5392,19.788942,30.611942,All candidates
5393,-2.4612412,7.0031786,All candidates
5394,12.114981,-25.739784,All candidates
5395,16.912008,1.282049,All candidates
5396,48.44187,17.819513,All candidates
5397,7.412495,6.9980316,All candidates
5398,20.029522,-18.908804,All candidates
5399,24.199013,41.421642,All candidates
5400,45.53435,20.221046,All candidates
5401,20.95581,39.409557,All candidates
5402,-38.579628,-5.448859,All candidates
5403,66.70525,-0.23546286,All candidates
5404,-37.57502,17.544596,All candidates
5405,-69.68098,-26.375795,All candidates
5406,-22.39793,25.659853,All candidates
5407,-36.90253,18.71516,All candidates
5408,10.529369,35.915726,All candidates
5409,-22.61906,37.681026,All candidates
5410,74.91226,3.5792139,All candidates
5411,22.812088,17.148882,All candidates
5412,-21.640594,3.2472026,All candidates
5413,30.203648,-4.750416,All candidates
5414,20.528296,9.98885,All candidates
5415,-24.47718,8.782822,All candidates
5416,9.869487,16.194523,All candidates
5417,9.86946,16.194675,All candidates
5418,47.96468,23.672548,All candidates
5419,-38.266357,-35.632374,All candidates
5420,-36.115543,-35.43007,All candidates
5421,-0.1669001,-64.115135,All candidates
5422,-0.16709098,-64.11514,All candidates
5423,35.133984,-29.741175,All candidates
5424,-8.178355,-25.343798,All candidates
5425,1.2161982,21.438208,All candidates
5426,21.300068,-49.226048,All candidates
5427,45.16452,0.30738562,All candidates
5428,30.664211,-31.76384,All candidates
5429,55.141796,-26.517506,All candidates
5430,49.781178,-0.42016843,All candidates
5431,-36.763397,19.97405,All candidates
5432,-35.267807,-34.852154,All candidates
5433,27.439318,-5.8144,All candidates
5434,23.601957,-48.923126,All candidates
5435,30.860508,-47.21183,All candidates
5436,31.243511,23.009424,All candidates
5437,-6.9407387,-19.066591,All candidates
5438,72.62293,-1.2604898,All candidates
5439,42.396854,-2.9550047,All candidates
